api_name,description,input_params,output_params,begin_line_number,end_line_number,line_count,source,return_type,query_type
stock_margin_detail_sse,上海证券交易所-融资融券数据-融资融券明细数据,"[{'name': 'date', 'type': 'str', 'description': 'date=""20210205""'}]","[{'name': '信用交易日期', 'type': 'object', 'description': '-'}, {'name': '标的证券代码', 'type': 'object', 'description': '-'}, {'name': '标的证券简称', 'type': 'object', 'description': '-'}, {'name': '融资余额', 'type': 'int64', 'description': '注意单位: 元'}, {'name': '融资买入额', 'type': 'int64', 'description': '注意单位: 元'}, {'name': '融资偿还额', 'type': 'int64', 'description': '注意单位: 元'}, {'name': '融券余量', 'type': 'int64', 'description': '-'}, {'name': '融券卖出量', 'type': 'int64', 'description': '-'}, {'name': '融券偿还量', 'type': 'int64', 'description': '-'}]",20728,20786,58,其他,DataFrame,批量查询
stock_margin_szse,深圳证券交易所-融资融券数据-融资融券汇总数据,"[{'name': 'date', 'type': 'str', 'description': 'date=""20240411""; 交易日期'}]","[{'name': '融资买入额', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '融资余额', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '融券卖出量', 'type': 'float64', 'description': '注意单位: 亿股/亿份'}, {'name': '融券余量', 'type': 'float64', 'description': '注意单位: 亿股/亿份'}, {'name': '融券余额', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '融资融券余额', 'type': 'float64', 'description': '注意单位: 亿元'}]",20787,20829,42,其他,DataFrame,批量查询
stock_margin_detail_szse,深证证券交易所-融资融券数据-融资融券交易明细数据,"[{'name': 'date', 'type': 'str', 'description': 'date=""20220118""'}]","[{'name': '证券代码', 'type': 'object', 'description': '-'}, {'name': '证券简称', 'type': 'object', 'description': '-'}, {'name': '融资买入额', 'type': 'int64', 'description': '注意单位: 元'}, {'name': '融资余额', 'type': 'int64', 'description': '注意单位: 元'}, {'name': '融券卖出量', 'type': 'int64', 'description': '注意单位: 股/份'}, {'name': '融券余量', 'type': 'int64', 'description': '注意单位: 股/份'}, {'name': '融券余额', 'type': 'int64', 'description': '注意单位: 元'}, {'name': '融资融券余额', 'type': 'int64', 'description': '注意单位: 元'}]",20830,20885,55,其他,DataFrame,批量查询
stock_margin_underlying_info_szse,深圳证券交易所-融资融券数据-标的证券信息,"[{'name': 'date', 'type': 'str', 'description': 'date=""20210205""'}]","[{'name': '证券代码', 'type': 'object', 'description': '-'}, {'name': '证券简称', 'type': 'object', 'description': '-'}, {'name': '融资标的', 'type': 'object', 'description': '-'}, {'name': '融券标的', 'type': 'object', 'description': '-'}, {'name': '当日可融资', 'type': 'object', 'description': '-'}, {'name': '当日可融券', 'type': 'object', 'description': '-'}, {'name': '融券卖出价格限制', 'type': 'object', 'description': '-'}, {'name': '涨跌幅限制', 'type': 'object', 'description': '-'}]",20886,20940,54,其他,DataFrame,批量查询
stock_profit_forecast_em,"东方财富网-数据中心-研究报告-盈利预测; 该数据源网页端返回数据有异常, 本接口已修复该异常","[{'name': 'symbol', 'type': 'str', 'description': 'symbol="""", 默认为获取全部数据; symbol=""船舶制造"", 则获取具体行业板块的数据; 行业板块可以通过 ak.stock_board_industry_name_em() 接口获取'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '研报数', 'type': 'int64', 'description': '-'}, {'name': '机构投资评级(近六个月)-买入', 'type': 'float64', 'description': '-'}, {'name': '机构投资评级(近六个月)-增持', 'type': 'float64', 'description': '-'}, {'name': '机构投资评级(近六个月)-中性', 'type': 'float64', 'description': '-'}, {'name': '机构投资评级(近六个月)-减持', 'type': 'int64', 'description': '-'}, {'name': '机构投资评级(近六个月)-卖出', 'type': 'int64', 'description': '-'}, {'name': 'xxxx预测每股收益', 'type': 'float64', 'description': '-'}, {'name': 'xxxx预测每股收益', 'type': 'float64', 'description': '-'}, {'name': 'xxxx预测每股收益', 'type': 'float64', 'description': '-'}, {'name': 'xxxx预测每股收益', 'type': 'float64', 'description': '-'}]",20941,21001,60,东方财富,DataFrame,单个查询
stock_hk_profit_forecast_et,经济通-公司资料-盈利预测,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""09999""'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""盈利预测概览""; choice of {""评级总览"", ""去年度业绩表现"", ""综合盈利预测"", ""盈利预测概览""}'}]","[{'name': '财政年度', 'type': 'object', 'description': '-'}, {'name': '纯利/亏损', 'type': 'float64', 'description': '注意单位：百万元人民币/百万港元'}, {'name': '每股盈利', 'type': 'float64', 'description': '注意单位：分/港仙'}, {'name': '每股派息', 'type': 'float64', 'description': '注意单位：分/港仙'}, {'name': '证券商', 'type': 'object', 'description': '-'}, {'name': '评级', 'type': 'object', 'description': '-'}, {'name': '目标价', 'type': 'float64', 'description': '注意单位：港元'}, {'name': '更新日期', 'type': 'object', 'description': '-'}]",21002,21072,70,经济通,DataFrame,单个查询
stock_profit_forecast_ths,同花顺-盈利预测,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""600519""; 股票代码'}, {'name': 'indicator', 'type': 'str', 'description': 'indicator=""预测年报每股收益""; choice of {""预测年报每股收益"", ""预测年报净利润"", ""业绩预测详表-机构"", ""业绩预测详表-详细指标预测""}'}]","[{'name': '年度', 'type': 'object', 'description': '-'}, {'name': '预测机构数', 'type': 'int64', 'description': '-'}, {'name': '最小值', 'type': 'float64', 'description': '-'}, {'name': '均值', 'type': 'float64', 'description': '-'}, {'name': '最大值', 'type': 'float64', 'description': '-'}, {'name': '行业平均数', 'type': 'float64', 'description': '-'}]",21073,21224,151,同花顺,DataFrame,单个查询
stock_board_concept_index_ths,同花顺-板块-概念板块-指数日频率数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""阿里巴巴概念""; 可以通过调用 **ak.stock_board_concept_name_ths()** 查看同花顺的所有概念名称'}, {'name': 'start_date', 'type': 'str', 'description': 'start_date=""20200101""; 开始时间'}, {'name': 'end_date', 'type': 'str', 'description': 'end_date=""20250228""; 结束时间'}]","[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '开盘价', 'type': 'float64', 'description': '-'}, {'name': '最高价', 'type': 'float64', 'description': '-'}, {'name': '最低价', 'type': 'float64', 'description': '-'}, {'name': '收盘价', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'int64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}]",21225,21281,56,同花顺,DataFrame,单个查询
stock_board_concept_info_ths,同花顺-板块-概念板块-板块简介,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol: str = ""阿里巴巴概念""; 可以通过调用 **ak.stock_board_concept_name_ths()** 查看同花顺的所有概念名称'}]","[{'name': '项目', 'type': 'object', 'description': '-'}, {'name': '值', 'type': 'float64', 'description': '-'}]",21282,21329,47,同花顺,DataFrame,单个查询
stock_board_concept_name_em,东方财富网-行情中心-沪深京板块-概念板块,[],"[{'name': '排名', 'type': 'int64', 'description': '-'}, {'name': '板块名称', 'type': 'object', 'description': '-'}, {'name': '板块代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位：%'}, {'name': '总市值', 'type': 'int64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位：%'}, {'name': '上涨家数', 'type': 'int64', 'description': '-'}, {'name': '下跌家数', 'type': 'int64', 'description': '-'}, {'name': '领涨股票', 'type': 'object', 'description': '-'}, {'name': '领涨股票-涨跌幅', 'type': 'float64', 'description': '注意单位：%'}]",21330,21389,59,东方财富,DataFrame,批量查询
stock_board_concept_spot_em,东方财富网-行情中心-沪深京板块-概念板块-实时行情,[],"[{'name': 'item', 'type': 'object', 'description': '-'}, {'name': 'value', 'type': 'float64', 'description': '-'}]",21390,21437,47,东方财富,DataFrame,批量查询
stock_board_concept_cons_em,东方财富-沪深板块-概念板块-板块成份,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""融资融券""; 支持传入板块代码比如：BK0655，可以通过调用 **ak.stock_board_concept_name_em()** 查看东方财富-概念板块的所有行业名称'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '注意单位: 手'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率-动态', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}]",21438,21501,63,东方财富,DataFrame,单个查询
stock_board_concept_hist_em,东方财富-沪深板块-概念板块-历史行情数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""绿色电力""; 可以通过调用 **ak.stock_board_concept_name_em()** 查看东方财富-概念板块的所有概念代码'}, {'name': 'period', 'type': 'str', 'description': 'period=""daily""; choice of {""daily"", ""weekly"", ""monthly""}'}, {'name': 'start_date', 'type': 'str', 'description': 'start_date=""20220101""'}, {'name': 'end_date', 'type': 'str', 'description': 'end_date=""20221128""'}, {'name': 'adjust', 'type': 'str', 'description': 'adjust=""""; choice of {\'\': 不复权, 默认; ""qfq"": 前复权, ""hfq"": 后复权}'}]","[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '开盘', 'type': 'float64', 'description': '-'}, {'name': '收盘', 'type': 'float64', 'description': '-'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'int64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}]",21502,21564,62,东方财富,DataFrame,单个查询
stock_board_concept_hist_min_em,东方财富-沪深板块-概念板块-分时历史行情数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""长寿药""; 可以通过调用 **ak.stock_board_concept_name_em()** 查看东方财富-概念板块的所有概念代码'}, {'name': 'period', 'type': 'str', 'description': 'period=""5""; choice of {""1"", ""5"", ""15"", ""30"", ""60""}'}]","[{'name': '日期时间', 'type': 'object', 'description': '-'}, {'name': '开盘', 'type': 'float64', 'description': '-'}, {'name': '收盘', 'type': 'float64', 'description': '-'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'int64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}]",21565,21664,99,东方财富,DataFrame,单个查询
stock_concept_cons_futu,富途牛牛-主题投资-概念板块-成分股,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""特朗普概念股""; choice of {""巴菲特持仓"", ""佩洛西持仓"", ""特朗普概念股""}'}]","[{'name': '代码', 'type': 'object', 'description': '-'}, {'name': '股票名称', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'object', 'description': '-'}, {'name': '成交量', 'type': 'object', 'description': '-'}, {'name': '成交额', 'type': 'object', 'description': '-'}]",21665,21745,80,富途牛牛,DataFrame,单个查询
stock_board_industry_summary_ths,同花顺-同花顺行业一览表,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '板块', 'type': 'object', 'description': '-'}, {'name': '涨跌幅', 'type': 'object', 'description': '注意单位: %'}, {'name': '总成交量', 'type': 'float64', 'description': '注意单位: 万手'}, {'name': '总成交额', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '净流入', 'type': 'float64', 'description': '注意单位: 亿元'}, {'name': '上涨家数', 'type': 'float64', 'description': '-'}, {'name': '下跌家数', 'type': 'float64', 'description': '-'}, {'name': '均价', 'type': 'float64', 'description': '-'}, {'name': '领涨股', 'type': 'float64', 'description': '-'}, {'name': '领涨股-最新价', 'type': 'object', 'description': '-'}, {'name': '领涨股-涨跌幅', 'type': 'object', 'description': '注意单位: %'}]",21746,21805,59,同花顺,DataFrame,批量查询
stock_board_industry_index_ths,同花顺-板块-行业板块-指数日频率数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""元件""; 可以通过调用 **ak.stock_board_industry_name_ths()** 查看同花顺的所有行业名称'}, {'name': 'start_date', 'type': 'str', 'description': 'start_date=""20200101""; 开始时间'}, {'name': 'end_date', 'type': 'str', 'description': 'end_date=""20211027""; 结束时间'}]","[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '开盘价', 'type': 'float64', 'description': '-'}, {'name': '最高价', 'type': 'float64', 'description': '-'}, {'name': '最低价', 'type': 'float64', 'description': '-'}, {'name': '收盘价', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'int64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}]",21806,21862,56,同花顺,DataFrame,单个查询
stock_board_industry_name_em,东方财富-沪深京板块-行业板块,[],"[{'name': '排名', 'type': 'int64', 'description': '-'}, {'name': '板块名称', 'type': 'object', 'description': '-'}, {'name': '板块代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位：%'}, {'name': '总市值', 'type': 'int64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位：%'}, {'name': '上涨家数', 'type': 'int64', 'description': '-'}, {'name': '下跌家数', 'type': 'int64', 'description': '-'}, {'name': '领涨股票', 'type': 'object', 'description': '-'}, {'name': '领涨股票-涨跌幅', 'type': 'float64', 'description': '注意单位：%'}]",21863,21922,59,东方财富,DataFrame,批量查询
stock_board_industry_spot_em,东方财富网-沪深板块-行业板块-实时行情,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""小金属""'}]","[{'name': 'item', 'type': 'object', 'description': '-'}, {'name': 'value', 'type': 'float64', 'description': '-'}]",21923,21970,47,东方财富,DataFrame,单个查询
stock_board_industry_cons_em,东方财富-沪深板块-行业板块-板块成份,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""小金属""; 支持传入板块代码比如：BK1027，可以通过调用 **ak.stock_board_industry_name_em()** 查看东方财富-行业板块的所有行业代码'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '注意单位: 手'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率-动态', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}]",21971,22060,89,东方财富,DataFrame,单个查询
stock_board_industry_hist_em,东方财富-沪深板块-行业板块-历史行情数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""小金属""; 可以通过调用 **ak.stock_board_industry_name_em()** 查看东方财富-行业板块的所有行业代码'}, {'name': 'start_date', 'type': 'str', 'description': 'start_date=""20211201"";'}, {'name': 'end_date', 'type': 'str', 'description': 'end_date=""20220401"";'}, {'name': 'period', 'type': 'str', 'description': 'period=""日k""; 周期; choice of {""日k"", ""周k"", ""月k""}'}, {'name': 'adjust', 'type': 'str', 'description': 'adjust=""""; choice of {\'\': 不复权, 默认; ""qfq"": 前复权, ""hfq"": 后复权}'}]","[{'name': '日期', 'type': 'object', 'description': '-'}, {'name': '开盘', 'type': 'float64', 'description': '-'}, {'name': '收盘', 'type': 'float64', 'description': '-'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'int64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}]",22061,22123,62,东方财富,DataFrame,单个查询
stock_board_industry_hist_min_em,东方财富-沪深板块-行业板块-分时历史行情数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""小金属""; 可以通过调用 **ak.stock_board_industry_name_em()** 查看东方财富-行业板块的所有行业代码'}, {'name': 'period', 'type': 'str', 'description': 'period=""""; choice of {""1"", ""5"", ""15"", ""30"", ""60""}'}]","[{'name': '日期时间', 'type': 'object', 'description': '-'}, {'name': '开盘', 'type': 'float64', 'description': '-'}, {'name': '收盘', 'type': 'float64', 'description': '-'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'int64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}]",22124,22227,103,东方财富,DataFrame,单个查询
stock_hot_follow_xq,雪球-沪深股市-热度排行榜-关注排行榜,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""最热门""; choice of {""本周新增"", ""最热门""}'}]","[{'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '关注', 'type': 'float64', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '注意单位: 元'}]",22228,22279,51,雪球,DataFrame,单个查询
